code,kind,level,depth,name,has_link,group_path
PRCG20_2600850022,import_yen,品目,4,電気冷蔵庫,True,総平均>電気・電子機器>電気機器>民生用電気機器（除民生用エアコンディショナ）
PRCG20_2600850023,import_yen,品目,4,空気清浄機,True,総平均>電気・電子機器>電気機器>民生用電気機器（除民生用エアコンディショナ）
PRCG20_2600850024,import_yen,品目,4,電気洗濯機,True,総平均>電気・電子機器>電気機器>民生用電気機器（除民生用エアコンディショナ）
PRCG20_2600850025,import_yen,品目,4,電気掃除機,True,総平均>電気・電子機器>電気機器>民生用電気機器（除民生用エアコンディショナ）
PRCG20_2600850026,import_yen,品目,4,理容用電気器具,True,総平均>電気・電子機器>電気機器>民生用電気機器（除民生用エアコンディショナ）
PRCG20_2600840012,import_yen,商品群,3,電子応用装置,False,総平均>電気・電子機器>電気機器
PRCG20_2600850027,import_yen,品目,4,Ｘ線装置,True,総平均>電気・電子機器>電気機器>電子応用装置
PRCG20_2600850028,import_yen,品目,4,医療用電子応用装置,True,総平均>電気・電子機器>電気機器>電子応用装置
PRCG20_2600840013,import_yen,商品群,3,電気計測器,False,総平均>電気・電子機器>電気機器
PRCG20_2600850029,import_yen,品目,4,電気計測機器,True,総平均>電気・電子機器>電気機器>電気計測器
PRCG20_2600850030,import_yen,品目,4,工業計器,True,総平均>電気・電子機器>電気機器>電気計測器
PRCG20_2600850031,import_yen,品目,4,医療用計測器,True,総平均>電気・電子機器>電気機器>電気計測器
PRCG20_2600840014,import_yen,商品群,3,電気照明器具,False,総平均>電気・電子機器>電気機器
PRCG20_2600850032,import_yen,品目,4,電気照明器具,False,総平均>電気・電子機器>電気機器>電気照明器具
PRCG20_2600840015,import_yen,商品群,3,電池,False,総平均>電気・電子機器>電気機器
PRCG20_2600850033,import_yen,品目,4,蓄電池,True,総平均>電気・電子機器>電気機器>電池
PRCG20_2600840016,import_yen,商品群,3,その他の電気機械器具,False,総平均>電気・電子機器>電気機器
PRCG20_2600850034,import_yen,品目,4,太陽電池,True,総平均>電気・電子機器>電気機器>その他の電気機械器具
PRCG20_2600830003,import_yen,小類別,2,情報通信機器,False,総平均>電気・電子機器
PRCG20_2600840017,import_yen,商品群,3,有線電気通信機器,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850035,import_yen,品目,4,搬送装置,True,総平均>電気・電子機器>情報通信機器>有線電気通信機器
PRCG20_2600840018,import_yen,商品群,3,携帯電話機,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850036,import_yen,品目,4,携帯電話機,True,総平均>電気・電子機器>情報通信機器>携帯電話機
PRCG20_2600840019,import_yen,商品群,3,無線電気通信機器,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850037,import_yen,品目,4,無線応用装置,True,総平均>電気・電子機器>情報通信機器>無線電気通信機器
PRCG20_2600840020,import_yen,商品群,3,ラジオ・テレビ受信機,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850038,import_yen,品目,4,テレビ,True,総平均>電気・電子機器>情報通信機器>ラジオ・テレビ受信機
PRCG20_2600840021,import_yen,商品群,3,ビデオ機器・デジタルカメラ,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850039,import_yen,品目,4,録画・再生装置,True,総平均>電気・電子機器>情報通信機器>ビデオ機器・デジタルカメラ
PRCG20_2600850040,import_yen,品目,4,デジタルカメラ・ビデオカメラ,True,総平均>電気・電子機器>情報通信機器>ビデオ機器・デジタルカメラ
PRCG20_2600840022,import_yen,商品群,3,電気音響機器,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850041,import_yen,品目,4,カーオーディオ,True,総平均>電気・電子機器>情報通信機器>電気音響機器
PRCG20_2600850042,import_yen,品目,4,オーディオ,True,総平均>電気・電子機器>情報通信機器>電気音響機器
PRCG20_2600840023,import_yen,商品群,3,パーソナルコンピュータ,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850043,import_yen,品目,4,パーソナルコンピュータ,True,総平均>電気・電子機器>情報通信機器>パーソナルコンピュータ
PRCG20_2600840024,import_yen,商品群,3,電子計算機附属装置,False,総平均>電気・電子機器>情報通信機器
PRCG20_2600850044,import_yen,品目,4,外部記憶装置,True,総平均>電気・電子機器>情報通信機器>電子計算機附属装置
PRCG20_2600850045,import_yen,品目,4,印刷装置,True,総平均>電気・電子機器>情報通信機器>電子計算機附属装置
PRCG20_2600850046,import_yen,品目,4,表示装置・端末装置,False,総平均>電気・電子機器>情報通信機器>電子計算機附属装置
PRCG20_2600920001,import_yen,類別,1,輸送用機器,False,総平均
PRCG20_2600930001,import_yen,小類別,2,輸送用機器,False,総平均>輸送用機器
PRCG20_2600940001,import_yen,商品群,3,乗用車,False,総平均>輸送用機器>輸送用機器
PRCG20_2600950001,import_yen,品目,4,乗用車,True,総平均>輸送用機器>輸送用機器>乗用車
PRCG20_2600940002,import_yen,商品群,3,二輪自動車,False,総平均>輸送用機器>輸送用機器
PRCG20_2600950002,import_yen,品目,4,二輪自動車,True,総平均>輸送用機器>輸送用機器>二輪自動車
PRCG20_2600940003,import_yen,商品群,3,自動車用内燃機関,False,総平均>輸送用機器>輸送用機器
PRCG20_2600950003,import_yen,品目,4,自動車用内燃機関,True,総平均>輸送用機器>輸送用機器>自動車用内燃機関
PRCG20_2600940004,import_yen,商品群,3,自動車部品,False,総平均>輸送用機器>輸送用機器
PRCG20_2600950004,import_yen,品目,4,自動車部品,True,総平均>輸送用機器>輸送用機器>自動車部品
PRCG20_2600940005,import_yen,商品群,3,航空機,False,総平均>輸送用機器>輸送用機器
PRCG20_2600950005,import_yen,品目,4,航空機用原動機・同部品,True,総平均>輸送用機器>輸送用機器>航空機
PRCG20_2600950006,import_yen,品目,4,航空機部品（除原動機）,True,総平均>輸送用機器>輸送用機器>航空機
PRCG20_2600940006,import_yen,商品群,3,自転車,False,総平均>輸送用機器>輸送用機器
PRCG20_2600950007,import_yen,品目,4,自転車（除車いす・自転車部品）,True,総平均>輸送用機器>輸送用機器>自転車
PRCG20_2601020001,import_yen,類別,1,その他産品・製品,False,総平均
PRCG20_2601030001,import_yen,小類別,2,パルプ・紙・同製品,False,総平均>その他産品・製品
PRCG20_2601040001,import_yen,商品群,3,パルプ,False,総平均>その他産品・製品>パルプ・紙・同製品
PRCG20_2601050001,import_yen,品目,4,製紙さらしクラフトパルプ,True,総平均>その他産品・製品>パルプ・紙・同製品>パルプ
PRCG20_2601040002,import_yen,商品群,3,洋紙・和紙,False,総平均>その他産品・製品>パルプ・紙・同製品
PRCG20_2601050002,import_yen,品目,4,塗工印刷用紙,True,総平均>その他産品・製品>パルプ・紙・同製品>洋紙・和紙
PRCG20_2601040003,import_yen,商品群,3,塗工紙・建設用加工紙,False,総平均>その他産品・製品>パルプ・紙・同製品
PRCG20_2601050003,import_yen,品目,4,ミルクカートン用紙,True,総平均>その他産品・製品>パルプ・紙・同製品>塗工紙・建設用加工紙
PRCG20_2601040004,import_yen,商品群,3,その他の紙製容器,False,総平均>その他産品・製品>パルプ・紙・同製品
PRCG20_2601050004,import_yen,品目,4,紙袋・紙器,True,総平均>その他産品・製品>パルプ・紙・同製品>その他の紙製容器
PRCG20_2601030002,import_yen,小類別,2,プラスチック製品,False,総平均>その他産品・製品
PRCG20_2601040005,import_yen,商品群,3,プラスチック製品,False,総平均>その他産品・製品>プラスチック製品
PRCG20_2601050005,import_yen,品目,4,プラスチックフィルム・シート,True,総平均>その他産品・製品>プラスチック製品>プラスチック製品
PRCG20_2601050006,import_yen,品目,4,プラスチック製日用品,True,総平均>その他産品・製品>プラスチック製品>プラスチック製品
PRCG20_2601050007,import_yen,品目,4,医療・衛生用プラスチック製品,False,総平均>その他産品・製品>プラスチック製品>プラスチック製品
PRCG20_2601030003,import_yen,小類別,2,窯業・土石製品,False,総平均>その他産品・製品
PRCG20_2601040006,import_yen,商品群,3,ガラス繊維・同製品,False,総平均>その他産品・製品>窯業・土石製品
PRCG20_2601050008,import_yen,品目,4,ガラス繊維・同製品,True,総平均>その他産品・製品>窯業・土石製品>ガラス繊維・同製品
PRCG20_2601040007,import_yen,商品群,3,その他のガラス製品,False,総平均>その他産品・製品>窯業・土石製品
PRCG20_2601050009,import_yen,品目,4,ガラス容器・器具,True,総平均>その他産品・製品>窯業・土石製品>その他のガラス製品
PRCG20_2601040008,import_yen,商品群,3,陶磁器,False,総平均>その他産品・製品>窯業・土石製品
PRCG20_2601050010,import_yen,品目,4,陶磁器製食器,True,総平均>その他産品・製品>窯業・土石製品>陶磁器
PRCG20_2601040009,import_yen,商品群,3,その他の窯業・土石製品,False,総平均>その他産品・製品>窯業・土石製品
PRCG20_2601050011,import_yen,品目,4,石工品,True,総平均>その他産品・製品>窯業・土石製品>その他の窯業・土石製品
PRCG20_2601030004,import_yen,小類別,2,その他工業製品,False,総平均>その他産品・製品
PRCG20_2601040010,import_yen,商品群,3,木製家具,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050012,import_yen,品目,4,木製家具,True,総平均>その他産品・製品>その他工業製品>木製家具
PRCG20_2601040011,import_yen,商品群,3,金属製家具,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050013,import_yen,品目,4,金属製家具,True,総平均>その他産品・製品>その他工業製品>金属製家具
PRCG20_2601040012,import_yen,商品群,3,タイヤ・チューブ,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050014,import_yen,品目,4,自動車タイヤ,True,総平均>その他産品・製品>その他工業製品>タイヤ・チューブ
PRCG20_2601040013,import_yen,商品群,3,その他のゴム製品,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050015,import_yen,品目,4,ゴム製履物,True,総平均>その他産品・製品>その他工業製品>その他のゴム製品
PRCG20_2601050016,import_yen,品目,4,プラスチック製履物,True,総平均>その他産品・製品>その他工業製品>その他のゴム製品
PRCG20_2601050017,import_yen,品目,4,医療・衛生用ゴム製品,False,総平均>その他産品・製品>その他工業製品>その他のゴム製品
PRCG20_2601040014,import_yen,商品群,3,革製履物,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050018,import_yen,品目,4,革製履物,True,総平均>その他産品・製品>その他工業製品>革製履物
PRCG20_2601040015,import_yen,商品群,3,なめし革・革製品・毛皮,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050019,import_yen,品目,4,かばん・袋物,False,総平均>その他産品・製品>その他工業製品>なめし革・革製品・毛皮
PRCG20_2601040016,import_yen,商品群,3,がん具,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050020,import_yen,品目,4,がん具,True,総平均>その他産品・製品>その他工業製品>がん具
PRCG20_2601040017,import_yen,商品群,3,運動用品,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050021,import_yen,品目,4,運動用品,True,総平均>その他産品・製品>その他工業製品>運動用品
PRCG20_2601040018,import_yen,商品群,3,時計,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050022,import_yen,品目,4,時計,True,総平均>その他産品・製品>その他工業製品>時計
PRCG20_2601040019,import_yen,商品群,3,楽器,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050023,import_yen,品目,4,楽器,True,総平均>その他産品・製品>その他工業製品>楽器
PRCG20_2601040020,import_yen,商品群,3,筆記具・文具,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050024,import_yen,品目,4,筆記具・文具,True,総平均>その他産品・製品>その他工業製品>筆記具・文具
PRCG20_2601040021,import_yen,商品群,3,その他の製造工業製品,False,総平均>その他産品・製品>その他工業製品
PRCG20_2601050025,import_yen,品目,4,洋傘,True,総平均>その他産品・製品>その他工業製品>その他の製造工業製品
PRCG20_2601050026,import_yen,品目,4,眼鏡枠・レンズ,True,総平均>その他産品・製品>その他工業製品>その他の製造工業製品
PRCG20_2601050027,import_yen,品目,4,人体安全保護具・救命具,True,総平均>その他産品・製品>その他工業製品>その他の製造工業製品
PRCG20_2601030005,import_yen,小類別,2,非食料用農水産物,False,総平均>その他産品・製品
PRCG20_2601040022,import_yen,商品群,3,その他の非食用耕種作物,False,総平均>その他産品・製品>非食料用農水産物
PRCG20_2601050028,import_yen,品目,4,天然ゴム,True,総平均>その他産品・製品>非食料用農水産物>その他の非食用耕種作物
PRCG20_2601040023,import_yen,商品群,3,海面養殖業,False,総平均>その他産品・製品>非食料用農水産物
PRCG20_2601050029,import_yen,品目,4,真珠,True,総平均>その他産品・製品>非食料用農水産物>海面養殖業
PRCG20_2601030006,import_yen,小類別,2,原塩,False,総平均>その他産品・製品
PRCG20_2601040024,import_yen,商品群,3,原塩,False,総平均>その他産品・製品>原塩
PRCG20_2601050030,import_yen,品目,4,原塩,True,総平均>その他産品・製品>原塩>原塩
PRCG20_2500000000,import_contract,総平均,0,総平均,False,
PRCG20_2500120001,import_contract,類別,1,飲食料品・食料用農水産物,False,総平均
PRCG20_2500130001,import_contract,小類別,2,飲食料品,False,総平均>飲食料品・食料用農水産物
PRCG20_2500140001,import_contract,商品群,3,酪農品,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150001,import_contract,品目,4,チーズ,True,総平均>飲食料品・食料用農水産物>飲食料品>酪農品
PRCG20_2500140002,import_contract,商品群,3,その他の畜産食料品,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150002,import_contract,品目,4,肉加工品,True,総平均>飲食料品・食料用農水産物>飲食料品>その他の畜産食料品
PRCG20_2500140003,import_contract,商品群,3,水産びん・かん詰,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150003,import_contract,品目,4,水産びん・かん詰,True,総平均>飲食料品・食料用農水産物>飲食料品>水産びん・かん詰
PRCG20_2500140004,import_contract,商品群,3,めん類,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150004,import_contract,品目,4,洋風めん,True,総平均>飲食料品・食料用農水産物>飲食料品>めん類
PRCG20_2500140005,import_contract,商品群,3,菓子類,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150005,import_contract,品目,4,チョコレート,True,総平均>飲食料品・食料用農水産物>飲食料品>菓子類
PRCG20_2500140006,import_contract,商品群,3,農産保存食料品,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150006,import_contract,品目,4,果実・野菜缶詰,True,総平均>飲食料品・食料用農水産物>飲食料品>農産保存食料品
PRCG20_2500140007,import_contract,商品群,3,砂糖,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150007,import_contract,品目,4,粗糖,True,総平均>飲食料品・食料用農水産物>飲食料品>砂糖
PRCG20_2500140008,import_contract,商品群,3,動植物油脂,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150008,import_contract,品目,4,植物油搾かす,True,総平均>飲食料品・食料用農水産物>飲食料品>動植物油脂
PRCG20_2500150009,import_contract,品目,4,オリーブ油・パーム油,False,総平均>飲食料品・食料用農水産物>飲食料品>動植物油脂
PRCG20_2500140009,import_contract,商品群,3,調味料,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150010,import_contract,品目,4,調味料,True,総平均>飲食料品・食料用農水産物>飲食料品>調味料
PRCG20_2500140010,import_contract,商品群,3,冷凍調理食品,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150011,import_contract,品目,4,冷凍調理食品,False,総平均>飲食料品・食料用農水産物>飲食料品>冷凍調理食品
PRCG20_2500140011,import_contract,商品群,3,その他の食料品,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150012,import_contract,品目,4,こうじ・麦芽,True,総平均>飲食料品・食料用農水産物>飲食料品>その他の食料品
PRCG20_2500140012,import_contract,商品群,3,ウイスキー類,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150013,import_contract,品目,4,ウイスキー類,True,総平均>飲食料品・食料用農水産物>飲食料品>ウイスキー類
PRCG20_2500140013,import_contract,商品群,3,その他の酒類,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150014,import_contract,品目,4,果実酒,True,総平均>飲食料品・食料用農水産物>飲食料品>その他の酒類
PRCG20_2500150015,import_contract,品目,4,焼ちゅう・混成酒,True,総平均>飲食料品・食料用農水産物>飲食料品>その他の酒類
PRCG20_2500140014,import_contract,商品群,3,茶・コーヒー,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150016,import_contract,品目,4,茶・コーヒー,True,総平均>飲食料品・食料用農水産物>飲食料品>茶・コーヒー
PRCG20_2500140015,import_contract,商品群,3,清涼飲料,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150017,import_contract,品目,4,ジュース・ミネラルウォーター,False,総平均>飲食料品・食料用農水産物>飲食料品>清涼飲料
PRCG20_2500140016,import_contract,商品群,3,飼料,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150018,import_contract,品目,4,ペットフード,True,総平均>飲食料品・食料用農水産物>飲食料品>飼料
PRCG20_2500150019,import_contract,品目,4,フィッシュミール,True,総平均>飲食料品・食料用農水産物>飲食料品>飼料
PRCG20_2500140017,import_contract,商品群,3,たばこ,False,総平均>飲食料品・食料用農水産物>飲食料品
PRCG20_2500150020,import_contract,品目,4,たばこ,True,総平均>飲食料品・食料用農水産物>飲食料品>たばこ
PRCG20_2500130002,import_contract,小類別,2,食料用農水産物,False,総平均>飲食料品・食料用農水産物
PRCG20_2500140018,import_contract,商品群,3,麦類,False,総平均>飲食料品・食料用農水産物>食料用農水産物
PRCG20_2500150021,import_contract,品目,4,小麦,True,総平均>飲食料品・食料用農水産物>食料用農水産物>麦類
PRCG20_2500150022,import_contract,品目,4,大麦,True,総平均>飲食料品・食料用農水産物>食料用農水産物>麦類
PRCG20_2500140019,import_contract,商品群,3,豆類・果実,False,総平均>飲食料品・食料用農水産物>食料用農水産物
PRCG20_2500150023,import_contract,品目,4,大豆,True,総平均>飲食料品・食料用農水産物>食料用農水産物>豆類・果実
PRCG20_2500150024,import_contract,品目,4,乾燥果実・ナッツ類,True,総平均>飲食料品・食料用農水産物>食料用農水産物>豆類・果実
PRCG20_2500140020,import_contract,商品群,3,飲料用作物,False,総平均>飲食料品・食料用農水産物>食料用農水産物
PRCG20_2500150025,import_contract,品目,4,コーヒー豆・カカオ豆,True,総平均>飲食料品・食料用農水産物>食料用農水産物>飲料用作物
PRCG20_2500140021,import_contract,商品群,3,その他の食用耕種作物,False,総平均>飲食料品・食料用農水産物>食料用農水産物
PRCG20_2500150026,import_contract,品目,4,なたね,True,総平均>飲食料品・食料用農水産物>食料用農水産物>その他の食用耕種作物
PRCG20_2500140022,import_contract,商品群,3,飼料作物,False,総平均>飲食料品・食料用農水産物>食料用農水産物
PRCG20_2500150027,import_contract,品目,4,飼料作物,False,総平均>飲食料品・食料用農水産物>食料用農水産物>飼料作物
PRCG20_2500140023,import_contract,商品群,3,食肉,False,総平均>飲食料品・食料用農水産物>食料用農水産物
PRCG20_2500150028,import_contract,品目,4,牛肉,True,総平均>飲食料品・食料用農水産物>食料用農水産物>食肉
PRCG20_2500150029,import_contract,品目,4,豚肉,True,総平均>飲食料品・食料用農水産物>食料用農水産物>食肉
PRCG20_2500150030,import_contract,品目,4,鶏肉,True,総平均>飲食料品・食料用農水産物>食料用農水産物>食肉
PRCG20_2500150031,import_contract,品目,4,牛臓器・舌,True,総平均>飲食料品・食料用農水産物>食料用農水産物>食肉
PRCG20_2500140024,import_contract,商品群,3,精穀,False,総平均>飲食料品・食料用農水産物>食料用農水産物
PRCG20_2500150032,import_contract,品目,4,精米,True,総平均>飲食料品・食料用農水産物>食料用農水産物>精穀
PRCG20_2500220001,import_contract,類別,1,繊維品,False,総平均
PRCG20_2500230001,import_contract,小類別,2,繊維製品,False,総平均>繊維品
PRCG20_2500240001,import_contract,商品群,3,紡績糸,False,総平均>繊維品>繊維製品
PRCG20_2500250001,import_contract,品目,4,紡績糸,False,総平均>繊維品>繊維製品>紡績糸
PRCG20_2500240002,import_contract,商品群,3,織物,False,総平均>繊維品>繊維製品
PRCG20_2500250002,import_contract,品目,4,織物,True,総平均>繊維品>繊維製品>織物
PRCG20_2500240003,import_contract,商品群,3,その他の繊維工業製品,False,総平均>繊維品>繊維製品
PRCG20_2500250003,import_contract,品目,4,フェルト生地・不織布,True,総平均>繊維品>繊維製品>その他の繊維工業製品
PRCG20_2500240004,import_contract,商品群,3,織物製・ニット製衣服,False,総平均>繊維品>繊維製品
PRCG20_2500250004,import_contract,品目,4,男子用外衣類,False,総平均>繊維品>繊維製品>織物製・ニット製衣服
PRCG20_2500250005,import_contract,品目,4,女子用外衣類,False,総平均>繊維品>繊維製品>織物製・ニット製衣服
PRCG20_2500250006,import_contract,品目,4,シャツ・セーター類,False,総平均>繊維品>繊維製品>織物製・ニット製衣服
PRCG20_2500250007,import_contract,品目,4,男子用下着,True,総平均>繊維品>繊維製品>織物製・ニット製衣服
PRCG20_2500250008,import_contract,品目,4,女子用下着類,True,総平均>繊維品>繊維製品>織物製・ニット製衣服
PRCG20_2500250009,import_contract,品目,4,パジャマ,True,総平均>繊維品>繊維製品>織物製・ニット製衣服
PRCG20_2500240005,import_contract,商品群,3,その他の衣服・身の回り品,False,総平均>繊維品>繊維製品
PRCG20_2500250010,import_contract,品目,4,ネックウエア,True,総平均>繊維品>繊維製品>その他の衣服・身の回り品
PRCG20_2500250011,import_contract,品目,4,靴下,True,総平均>繊維品>繊維製品>その他の衣服・身の回り品
PRCG20_2500250012,import_contract,品目,4,手袋,True,総平均>繊維品>繊維製品>その他の衣服・身の回り品
PRCG20_2500250013,import_contract,品目,4,帽子,True,総平均>繊維品>繊維製品>その他の衣服・身の回り品
PRCG20_2500240006,import_contract,商品群,3,その他の繊維既製品,False,総平均>繊維品>繊維製品
PRCG20_2500250014,import_contract,品目,4,寝具,False,総平均>繊維品>繊維製品>その他の繊維既製品
PRCG20_2500250015,import_contract,品目,4,敷物,True,総平均>繊維品>繊維製品>その他の繊維既製品
PRCG20_2500250016,import_contract,品目,4,タオル,True,総平均>繊維品>繊維製品>その他の繊維既製品
PRCG20_2500250017,import_contract,品目,4,カーテン,True,総平均>繊維品>繊維製品>その他の繊維既製品
PRCG20_2500320001,import_contract,類別,1,金属・同製品,False,総平均
PRCG20_2500330001,import_contract,小類別,2,鉄鋼,False,総平均>金属・同製品
PRCG20_2500340001,import_contract,商品群,3,フェロアロイ,False,総平均>金属・同製品>鉄鋼
PRCG20_2500350001,import_contract,品目,4,シリコマンガン,True,総平均>金属・同製品>鉄鋼>フェロアロイ
PRCG20_2500350002,import_contract,品目,4,フェロクロム,True,総平均>金属・同製品>鉄鋼>フェロアロイ
PRCG20_2500350003,import_contract,品目,4,フェロシリコン,True,総平均>金属・同製品>鉄鋼>フェロアロイ
PRCG20_2500340002,import_contract,商品群,3,熱間圧延鋼材・冷間仕上鋼材,False,総平均>金属・同製品>鉄鋼
PRCG20_2500350004,import_contract,品目,4,熱延広幅帯鋼,True,総平均>金属・同製品>鉄鋼>熱間圧延鋼材・冷間仕上鋼材
PRCG20_2500350005,import_contract,品目,4,冷延広幅帯鋼,True,総平均>金属・同製品>鉄鋼>熱間圧延鋼材・冷間仕上鋼材
PRCG20_2500350006,import_contract,品目,4,ステンレス鋼板,True,総平均>金属・同製品>鉄鋼>熱間圧延鋼材・冷間仕上鋼材
PRCG20_2500340003,import_contract,商品群,3,めっき鋼材,False,総平均>金属・同製品>鉄鋼
PRCG20_2500350007,import_contract,品目,4,めっき鋼板,True,総平均>金属・同製品>鉄鋼>めっき鋼材
PRCG20_2500330002,import_contract,小類別,2,非鉄金属,False,総平均>金属・同製品
PRCG20_2500340004,import_contract,商品群,3,銅,False,総平均>金属・同製品>非鉄金属
PRCG20_2500350008,import_contract,品目,4,銅,True,総平均>金属・同製品>非鉄金属>銅
PRCG20_2500340005,import_contract,商品群,3,アルミニウム,False,総平均>金属・同製品>非鉄金属
PRCG20_2500350009,import_contract,品目,4,アルミニウム地金,True,総平均>金属・同製品>非鉄金属>アルミニウム
PRCG20_2500350010,import_contract,品目,4,アルミニウム合金・同二次合金地金,True,総平均>金属・同製品>非鉄金属>アルミニウム
PRCG20_2500340006,import_contract,商品群,3,その他の非鉄金属地金,False,総平均>金属・同製品>非鉄金属
PRCG20_2500350011,import_contract,品目,4,金地金,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500350012,import_contract,品目,4,銀地金,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500350013,import_contract,品目,4,白金地金,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500350014,import_contract,品目,4,パラジウム,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500350015,import_contract,品目,4,コバルト地金,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500350016,import_contract,品目,4,すず地金,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500350017,import_contract,品目,4,ニッケル地金,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500350018,import_contract,品目,4,シリコン,True,総平均>金属・同製品>非鉄金属>その他の非鉄金属地金
PRCG20_2500340007,import_contract,商品群,3,電線・ケーブル,False,総平均>金属・同製品>非鉄金属
PRCG20_2500350019,import_contract,品目,4,電線・ケーブル,True,総平均>金属・同製品>非鉄金属>電線・ケーブル
PRCG20_2500330003,import_contract,小類別,2,金属製品,False,総平均>金属・同製品
PRCG20_2500340008,import_contract,商品群,3,ボルト・ナット・リベット・スプリング,False,総平均>金属・同製品>金属製品
PRCG20_2500350020,import_contract,品目,4,ボルト・ナット,True,総平均>金属・同製品>金属製品>ボルト・ナット・リベット・スプリング
PRCG20_2500340009,import_contract,商品群,3,配管工事附属品・粉末や金製品・道具類,False,総平均>金属・同製品>金属製品
PRCG20_2500350021,import_contract,品目,4,刃物・道具類,True,総平均>金属・同製品>金属製品>配管工事附属品・粉末や金製品・道具類
PRCG20_2500350022,import_contract,品目,4,金属製管継手,True,総平均>金属・同製品>金属製品>配管工事附属品・粉末や金製品・道具類
PRCG20_2500340010,import_contract,商品群,3,その他の金属製品,False,総平均>金属・同製品>金属製品
PRCG20_2500350023,import_contract,品目,4,錠・かぎ・建築用金物,True,総平均>金属・同製品>金属製品>その他の金属製品
PRCG20_2500330004,import_contract,小類別,2,鉄鉱石・非鉄金属鉱物,False,総平均>金属・同製品
PRCG20_2500340011,import_contract,商品群,3,鉄鉱石・非鉄金属鉱物,False,総平均>金属・同製品>鉄鉱石・非鉄金属鉱物
PRCG20_2500350024,import_contract,品目,4,鉄鉱石,True,総平均>金属・同製品>鉄鉱石・非鉄金属鉱物>鉄鉱石・非鉄金属鉱物
PRCG20_2500350025,import_contract,品目,4,銅鉱,True,総平均>金属・同製品>鉄鉱石・非鉄金属鉱物>鉄鉱石・非鉄金属鉱物
PRCG20_2500350026,import_contract,品目,4,亜鉛鉱,True,総平均>金属・同製品>鉄鉱石・非鉄金属鉱物>鉄鉱石・非鉄金属鉱物
PRCG20_2500350027,import_contract,品目,4,モリブデン鉱,True,総平均>金属・同製品>鉄鉱石・非鉄金属鉱物>鉄鉱石・非鉄金属鉱物
PRCG20_2500330005,import_contract,小類別,2,非鉄金属屑,False,総平均>金属・同製品
PRCG20_2500340012,import_contract,商品群,3,非鉄金属屑,False,総平均>金属・同製品>非鉄金属屑
PRCG20_2500350028,import_contract,品目,4,白金・銅屑,False,総平均>金属・同製品>非鉄金属屑>非鉄金属屑
PRCG20_2500420001,import_contract,類別,1,木材・木製品・林産物,False,総平均
PRCG20_2500430001,import_contract,小類別,2,木材・木製品,False,総平均>木材・木製品・林産物
PRCG20_2500440001,import_contract,商品群,3,製材,False,総平均>木材・木製品・林産物>木材・木製品
PRCG20_2500450001,import_contract,品目,4,製材,True,総平均>木材・木製品・林産物>木材・木製品>製材
